time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
13.437,-3785091.2,-3799500.0,5091.635,3.1980345,0.8831533,2.805219,0.3364281,-1.5928124,14408.75,66,671
13.438,-3784345.5,-3799500.0,5101.4287,3.2876065,0.8831533,2.805219,0.3364281,-0.83672625,15154.5,66,671
13.439,-3784105.8,-3799500.0,5071.495,3.2502213,0.8831533,2.805219,0.3364281,-0.00033312477,15394.25,66,671
13.44,-3784747.5,-3799500.0,5082.171,3.2743309,0.8831533,2.805219,0.3364281,-0.12129313,14752.5,66,671
13.441,-3785599.2,-3799500.0,5063.242,3.1891842,0.8831533,2.805219,0.3364281,-0.9956744,13900.75,66,671
13.442,-3785003.5,-3799500.0,5055.676,3.3127842,0.8831533,2.805219,0.3364281,-0.87571377,14496.5,66,672
13.443,-3785066.5,-3799500.0,5040.676,3.311716,0.8834875,2.7999678,0.33632818,-1.1159681,14433.5,66,672
13.444,-3786374.5,-3799500.0,5063.4106,3.219245,0.8834875,2.7999678,0.33632818,-0.5584837,13125.5,66,672
13.445,-3788456.2,-3799500.0,5059.295,3.2564776,0.8834875,2.7999678,0.33632818,-0.7970725,11043.75,66,672
13.446,-3787800.0,-3799500.0,5049.763,3.2352672,0.8834875,2.7999678,0.33632818,-0.87571377,11700.0,66,672
13.447,-3788189.8,-3799500.0,5056.1987,3.3176672,0.8834875,2.7999678,0.33632818,-0.71643245,11310.25,66,672
13.448,-3788819.0,-3799500.0,5062.735,3.20719,0.8834875,2.7999678,0.33632818,-0.27924186,10681.0,66,672
13.449,-3787836.2,-3799500.0,5044.832,3.2145145,0.8834875,2.7999678,0.33632818,-0.43785688,11663.75,66,672
13.45,-3787525.0,-3799500.0,5063.511,3.3269753,0.8834875,2.7999678,0.33632818,-0.67611253,11975.0,66,672
13.451,-3789443.5,-3799500.0,5056.3486,3.2410657,0.8834875,2.7999678,0.33632818,-0.51816374,10056.5,66,672
13.452,-3791516.2,-3799500.0,5058.6963,3.2647176,0.8834875,2.7999678,0.33632818,-0.55581874,7983.75,66,672
13.453,-3789601.5,-3799500.0,5056.8296,3.2938626,0.8834875,2.7999678,0.33632818,-1.11297,9898.5,66,672
13.454,-3789876.5,-3799500.0,5047.2046,3.300424,0.8834875,2.7999678,0.33632818,-0.55615187,9623.5,66,672
13.455,-3790171.2,-3799500.0,5054.77,3.3141575,0.8834875,2.7999678,0.33632818,0.16194625,9328.75,66,672
13.456,-3789611.0,-3799500.0,5035.2827,3.2483902,0.8834875,2.7999678,0.33632818,-0.47551188,9889.0,66,672
13.457,-3791499.2,-3799500.0,5034.329,3.3387249,0.8738966,2.80974,0.3379194,-0.7540875,8000.75,66,672
13.458,-3789717.2,-3799500.0,5053.4546,3.3402507,0.8738966,2.80974,0.3379194,-1.0319968,9782.75,66,672
13.459,-3789021.0,-3799500.0,5033.283,3.2154303,0.8738966,2.80974,0.3379194,-0.87438124,10479.0,66,672
13.46,-3789463.8,-3799500.0,5052.069,3.3460493,0.8738966,2.80974,0.3379194,-0.27924186,10036.25,66,672
13.461,-3791850.8,-3799500.0,5049.8525,3.3405561,0.8738966,2.80974,0.3379194,-0.9963406,7649.25,66,672
13.462,-3789155.5,-3799500.0,5039.551,3.2378612,0.8738966,2.80974,0.3379194,-1.3149031,10344.5,66,673
13.463,-3791626.8,-3799500.0,5032.2407,3.313242,0.8738966,2.80974,0.3379194,0.15828186,7873.25,66,673
13.464,-3790060.2,-3799500.0,5027.8174,3.3039339,0.8738966,2.80974,0.3379194,-0.51949626,9439.75,66,673
13.465,-3789267.8,-3799500.0,5017.346,3.3172095,0.8738966,2.80974,0.3379194,-1.5138382,10232.25,66,673
13.466,-3789251.5,-3799500.0,5029.5957,3.2428968,0.8738966,2.80974,0.3379194,-1.4741844,10248.5,66,673
13.467,-3789527.0,-3799500.0,5036.5024,3.2253487,0.8738966,2.80974,0.3379194,-0.48084185,9973.0,66,673
13.468,-3789719.2,-3799500.0,4994.213,3.3741264,0.8738966,2.80974,0.3379194,-0.5991369,9780.75,66,673
13.469,-3790643.5,-3799500.0,5014.8955,3.2717369,0.8738966,2.80974,0.3379194,-0.080973126,8856.5,66,673
13.47,-3789311.0,-3799500.0,5028.798,3.3278909,0.8738966,2.80974,0.3379194,-0.7987381,10189.0,66,673
13.471,-3798287.0,-3799500.0,4983.737,3.3683279,0.8703318,2.7987094,0.3361054,2.5924845,1213.0,66,673
13.472,-3790258.0,-3799500.0,4990.9785,3.3716848,0.8703318,2.7987094,0.3361054,-1.1159681,9242.0,66,673
13.473,-3793799.8,-3799500.0,5006.037,3.3072908,0.8703318,2.7987094,0.3361054,0.15961437,5700.25,66,673
13.474,-3793148.8,-3799500.0,5012.258,3.2601397,0.8703318,2.7987094,0.3361054,0.037988126,6351.25,66,673
13.475,-3790525.2,-3799500.0,5017.565,3.2395399,0.8703318,2.7987094,0.3361054,0.596805,8974.75,66,673
13.476,-3788817.5,-3799500.0,4997.08,3.2438123,0.8703318,2.7987094,0.3361054,-0.95668685,10682.5,66,673
13.477,-3788569.8,-3799500.0,5014.744,3.2781458,0.8703318,2.7987094,0.3361054,-0.12129313,10930.25,66,673
13.478,-3787376.8,-3799500.0,5015.943,3.2984405,0.8703318,2.7987094,0.3361054,-0.79740566,12123.25,66,673
13.479,-3788000.0,-3799500.0,5032.1377,3.2871487,0.8703318,2.7987094,0.3361054,-0.47817686,11500.0,66,673
13.48,-3787048.2,-3799500.0,5058.1685,3.2782984,0.8703318,2.7987094,0.3361054,-0.59780437,12451.75,66,673
13.481,-3789084.0,-3799500.0,5036.6455,3.2769248,0.8703318,2.7987094,0.3361054,-0.6764456,10416.0,66,673
13.482,-3786989.0,-3799500.0,5051.2476,3.2613604,0.8703318,2.7987094,0.3361054,-1.1539563,12511.0,66,674
13.483,-3788078.8,-3799500.0,5048.082,3.251442,0.8703318,2.7987094,0.3361054,-0.47917625,11421.25,66,674
13.484,-3786939.0,-3799500.0,5040.0938,3.2659383,0.8703318,2.7987094,0.3361054,-1.7940794,12561.0,66,674
13.485,-3790493.0,-3799500.0,5087.1562,3.2619708,0.87404436,2.796039,0.3377763,-1.5168362,9007.0,66,674
13.486,-3787948.2,-3799500.0,5094.387,3.2491531,0.87404436,2.796039,0.3377763,-0.9203644,11551.75,66,674
13.487,-3789256.0,-3799500.0,5092.673,3.2430494,0.87404436,2.796039,0.3377763,-1.23926,10244.0,66,674
13.488,-3788799.5,-3799500.0,5108.9688,3.2549517,0.87404436,2.796039,0.3377763,-1.1596193,10700.5,66,674
13.489,-3789001.8,-3799500.0,5140.595,3.2604449,0.87404436,2.796039,0.3377763,-1.3988743,10498.25,66,674
13.49,-3787982.2,-3799500.0,5139.8457,3.2465591,0.87404436,2.796039,0.3377763,-1.6787825,11517.75,66,674
13.491,-3791572.5,-3799500.0,5150.578,3.238777,0.87404436,2.796039,0.3377763,-0.84072375,7927.5,66,674
13.492,-3791022.0,-3799500.0,5156.0996,3.2358775,0.87404436,2.796039,0.3377763,-1.0389925,8478.0,66,674
13.493,-3789692.0,-3799500.0,5169.1396,3.2459488,0.87404436,2.796039,0.3377763,-1.0386593,9808.0,66,674
13.494,-3786838.0,-3799500.0,5203.6694,3.2438123,0.87404436,2.796039,0.3377763,-1.0786463,12662.0,66,674
13.495,-3786110.2,-3799500.0,5198.1646,3.237556,0.87404436,2.796039,0.3377763,-0.44252062,13389.75,66,674
13.496,-3786611.5,-3799500.0,5226.021,3.2311473,0.87404436,2.796039,0.3377763,-1.6354644,12888.5,66,674
13.497,-3787444.2,-3799500.0,5232.2134,3.22306,0.87404436,2.796039,0.3377763,-1.476183,12055.75,66,674
13.498,-3787558.2,-3799500.0,5249.345,3.2209234,0.87404436,2.796039,0.3377763,-1.0379932,11941.75,66,674
13.499,-3787160.2,-3799500.0,5266.1543,3.225654,0.8646108,2.7868679,0.33283895,-0.7994044,12339.75,66,674
13.5,-3796163.8,-3799500.0,5266.0586,3.2175665,0.8646108,2.7868679,0.33283895,3.4278781,3336.25,66,674
13.501,-3793388.5,-3799500.0,5262.4023,3.2085636,0.8646108,2.7868679,0.33283895,0.7937412,6111.5,66,674
13.502,-3786714.8,-3799500.0,5289.3003,3.1894894,0.8646108,2.7868679,0.33283895,-1.0739825,12785.25,66,675
13.503,-3789800.0,-3799500.0,5301.8135,3.167516,0.8646108,2.7868679,0.33283895,-0.6757794,9700.0,66,675
13.504,-3790395.5,-3799500.0,5314.727,3.1580553,0.8646108,2.7868679,0.33283895,-0.31822938,9104.5,66,675
13.505,-3789460.0,-3799500.0,5315.985,3.1507308,0.8646108,2.7868679,0.33283895,-0.077975005,10040.0,66,675
13.506,-3785894.0,-3799500.0,5315.083,3.1545458,0.8646108,2.7868679,0.33283895,-0.63645875,13606.0,66,675
13.507,-3785487.8,-3799500.0,5335.2095,3.1392865,0.8646108,2.7868679,0.33283895,-0.04032,14012.25,66,675
13.508,-3788363.8,-3799500.0,5361.416,3.136387,0.8646108,2.7868679,0.33283895,0.79673934,11136.25,66,675
13.509,-3786693.8,-3799500.0,5349.8345,3.125248,0.8646108,2.7868679,0.33283895,-0.99267626,12806.25,66,675
13.51,-3786987.5,-3799500.0,5377.4985,3.1096835,0.8646108,2.7868679,0.33283895,-0.67511314,12512.5,66,675
13.511,-3791426.5,-3799500.0,5385.1304,3.0883205,0.8646108,2.7868679,0.33283895,3.6244812,8073.5,66,675
13.512,-3785274.2,-3799500.0,5399.7456,3.0826747,0.8691479,2.788859,0.33338246,0.47617814,14225.75,66,675
13.513,-3788862.0,-3799500.0,5412.016,3.0689414,0.8691479,2.788859,0.33338246,0.20226625,10638.0,66,675
13.514,-3788827.0,-3799500.0,5432.7173,3.069857,0.8691479,2.788859,0.33338246,-0.03765501,10673.0,66,675
13.515,-3784968.8,-3799500.0,5447.468,3.0636005,0.8691479,2.788859,0.33338246,-0.19593687,14531.25,66,675
13.516,-3783772.0,-3799500.0,5481.2134,3.0629902,0.8691479,2.788859,0.33338246,-0.5148325,15728.0,66,675
13.517,-3783378.2,-3799500.0,5467.0464,3.0527666,0.8691479,2.788859,0.33338246,-0.47651124,16121.75,66,675
13.518,-3784895.8,-3799500.0,5500.9126,3.0440686,0.8691479,2.788859,0.33338246,-0.5954725,14604.25,66,675
13.519,-3785943.5,-3799500.0,5499.0776,3.0335398,0.8691479,2.788859,0.33338246,-0.3968706,13556.5,66,675
13.52,-3786211.5,-3799500.0,5504.3926,3.0187383,0.8691479,2.788859,0.33338246,0.6777781,13288.5,66,675
13.521,-3783862.0,-3799500.0,5533.637,3.016602,0.8691479,2.788859,0.33338246,-0.6351263,15638.0,66,675
13.522,-3778817.8,-3799500.0,5539.4956,3.0074465,0.8691479,2.788859,0.33338246,-2.9433718,20682.25,66,676
13.523,-3783046.2,-3799500.0,5535.8613,3.0069888,0.8691479,2.788859,0.33338246,-0.9936756,16453.75,66,676
13.524,-3788465.0,-3799500.0,5551.6123,2.9950864,0.8691479,2.788859,0.33338246,-0.07730875,11035.0,66,676
13.525,-3788809.0,-3799500.0,5569.4414,3.0011902,0.8691479,2.788859,0.33338246,-0.6764456,10691.0,66,676
13.526,-3784880.2,-3799500.0,5596.5615,2.9897459,0.86089265,2.7938724,0.33330926,-0.5544863,14619.75,66,676
13.527,-3780696.0,-3799500.0,5565.1543,2.9805903,0.86089265,2.7938724,0.33330926,-0.954355,18804.0,66,676
13.528,-3779319.0,-3799500.0,5609.8745,2.9793694,0.86089265,2.7938724,0.33330926,-0.75641936,20181.0,66,676
13.529,-3783454.0,-3799500.0,5610.836,2.9606006,0.86089265,2.7938724,0.33330926,-0.23658998,16046.0,66,676
13.53,-3781745.8,-3799500.0,4401.5967,3.448744,0.86089265,2.7938724,0.33330926,-0.79574,17754.25,66,676
13.531,-3783141.0,-3799500.0,4398.4165,3.356578,0.86089265,2.7938724,0.33330926,-0.873715,16359.0,66,676
13.532,-3781102.5,-3799500.0,4414.665,3.3993042,0.86089265,2.7938724,0.33330926,-1.1526238,18397.5,66,676
13.533,-3778651.0,-3799500.0,4429.408,3.460799,0.86089265,2.7938724,0.33330926,-1.5524925,20849.0,66,676
13.534,-3780651.0,-3799500.0,4428.7246,3.4426405,0.86089265,2.7938724,0.33330926,-1.0339956,18849.0,66,676
13.535,-3781939.0,-3799500.0,4437.0635,3.4250922,0.86089265,2.7938724,0.33330926,-0.9940088,17561.0,66,676
13.536,-3783007.2,-3799500.0,4443.3604,3.4253976,0.86089265,2.7938724,0.33330926,-1.1922776,16492.75,66,676
13.537,-3782503.0,-3799500.0,4456.2793,3.4740744,0.86089265,2.7938724,0.33330926,-2.0669918,16997.0,66,676
13.538,-3780622.5,-3799500.0,4485.4834,3.4722433,0.86089265,2.7938724,0.33330926,-1.6697881,18877.5,66,676
13.539,-3780420.2,-3799500.0,4494.344,3.4347057,0.86089265,2.7938724,0.33330926,-0.95268935,19079.75,66,676
13.54,-3781507.2,-3799500.0,4490.977,3.4540849,0.86639607,2.8005614,0.33690348,-0.833395,17992.75,66,676
13.541,-3782952.5,-3799500.0,4511.451,3.4743798,0.86639607,2.8005614,0.33690348,-1.3908794,16547.5,66,676
13.542,-3779286.2,-3799500.0,4519.69,3.458968,0.86639607,2.8005614,0.33690348,-1.3498931,20213.75,66,677
13.543,-3780434.2,-3799500.0,4523.9487,3.4603412,0.86639607,2.8005614,0.33690348,-0.115296915,19065.75,66,677
13.544,-3780213.8,-3799500.0,4533.536,3.4714804,0.86639607,2.8005614,0.33690348,-0.99267626,19286.25,66,677
13.545,-3778975.2,-3799500.0,4542.7627,3.469802,0.86639607,2.8005614,0.33690348,-0.8323957,20524.75,66,677
13.546,-3778082.5,-3799500.0,4550.458,3.4684286,0.86639607,2.8005614,0.33690348,-1.1113044,21417.5,66,677
13.547,-3781924.8,-3799500.0,4557.786,3.4679708,0.86639607,2.8005614,0.33690348,-0.5138331,17575.25,66,677
13.548,-3781130.2,-3799500.0,4569.7705,3.4846034,0.86639607,2.8005614,0.33690348,-0.63312745,18369.75,66,677
13.549,-3781119.2,-3799500.0,4572.9175,3.4751427,0.86639607,2.8005614,0.33690348,-0.7920756,18380.75,66,677
13.55,-3779867.8,-3799500.0,4604.708,3.4830775,0.86639607,2.8005614,0.33690348,-1.0336624,19632.25,66,677
13.551,-3782401.8,-3799500.0,4614.7837,3.4879603,0.86639607,2.8005614,0.33690348,-0.43652436,17098.25,66,677
13.552,-3780321.5,-3799500.0,4615.591,3.4905546,0.86639607,2.8005614,0.33690348,-0.9147013,19178.5,66,677
13.553,-3778706.5,-3799500.0,4624.216,3.4960477,0.86639607,2.8005614,0.33690348,-0.7557531,20793.5,66,677
13.554,-3778161.2,-3799500.0,4630.342,3.4958951,0.87040263,2.8052647,0.34017816,-0.9157006,21338.75,66,677
13.555,-3790261.5,-3799500.0,4653.7563,3.4936063,0.87040263,2.8052647,0.34017816,4.071666,9238.5,66,677
13.556,-3786143.8,-3799500.0,4624.4253,3.4984894,0.87040263,2.8052647,0.34017816,1.4778488,13356.25,66,677
13.557,-3778832.2,-3799500.0,4656.1685,3.4800255,0.87040263,2.8052647,0.34017816,-0.55182123,20667.75,66,677
13.558,-3778630.5,-3799500.0,4693.8022,3.4827724,0.87040263,2.8052647,0.34017816,-1.0316638,20869.5,66,677
13.559,-3779459.5,-3799500.0,4683.1255,3.4742272,0.87040263,2.8052647,0.34017816,-0.5954725,20040.5,66,677
13.56,-3781450.8,-3799500.0,4707.493,3.4693441,0.87040263,2.8052647,0.34017816,0.041652508,18049.25,66,677
13.561,-3782926.2,-3799500.0,4718.4614,3.4749901,0.87040263,2.8052647,0.34017816,-0.31623062,16573.75,66,677
13.562,-3780176.5,-3799500.0,4747.595,3.4736168,0.87040263,2.8052647,0.34017816,-0.7550869,19323.5,66,678
13.563,-3780340.0,-3799500.0,4737.3994,3.4752953,0.87040263,2.8052647,0.34017816,-1.0349951,19160.0,66,678
13.564,-3780270.8,-3799500.0,4748.432,3.4838405,0.87040263,2.8052647,0.34017816,-0.99534124,19229.25,66,678
13.565,-3779290.5,-3799500.0,4762.532,3.494064,0.87040263,2.8052647,0.34017816,-1.6331325,20209.5,66,678
13.566,-3778159.5,-3799500.0,4760.187,3.4928434,0.87040263,2.8052647,0.34017816,-1.1946094,21340.5,66,678
13.567,-3778661.5,-3799500.0,4790.7637,3.4936063,0.87040263,2.8052647,0.34017816,-0.9573532,20838.5,66,678
13.568,-3778097.0,-3799500.0,4799.7427,3.4952848,0.87331074,2.8129144,0.34166732,-2.1519625,21403.0,66,678
13.569,-3777518.5,-3799500.0,4808.6685,3.5036774,0.87331074,2.8129144,0.34166732,-1.6741188,21981.5,66,678
13.57,-3778066.0,-3799500.0,4812.6533,3.507645,0.87331074,2.8129144,0.34166732,-0.879045,21434.0,66,678
13.571,-3791813.8,-3799500.0,4835.461,3.5047455,0.87331074,2.8129144,0.34166732,4.1086545,7686.25,66,678
13.572,-3787105.5,-3799500.0,4824.4785,3.501236,0.87331074,2.8129144,0.34166732,0.9157006,12394.5,66,678
13.573,-3779958.8,-3799500.0,4809.877,3.49559,0.87331074,2.8129144,0.34166732,-0.95468813,19541.25,66,678
13.574,-3779484.0,-3799500.0,4832.4683,3.5000153,0.87331074,2.8129144,0.34166732,-0.8747144,20016.0,66,678
13.575,-3778475.8,-3799500.0,4808.017,3.4900968,0.87331074,2.8129144,0.34166732,-0.7970725,21024.25,66,678
13.576,-3777692.5,-3799500.0,4828.7524,3.4974213,0.87331074,2.8129144,0.34166732,-0.4391894,21807.5,66,678
13.577,-3776369.0,-3799500.0,4847.199,3.506119,0.87331074,2.8129144,0.34166732,-1.5151706,23131.0,66,678
13.578,-3776463.8,-3799500.0,4856.7417,3.5062716,0.87331074,2.8129144,0.34166732,-1.8337332,23036.25,66,678
13.579,-3778039.2,-3799500.0,4872.893,3.51619,0.87331074,2.8129144,0.34166732,-0.08064,21460.75,66,678
13.58,-3779464.5,-3799500.0,4886.4946,3.518021,0.87331074,2.8129144,0.34166732,-0.23958813,20035.5,66,678
13.581,-3782772.8,-3799500.0,4900.7397,3.5216835,0.87265676,2.81139,0.34067822,-0.71576625,16727.25,66,678
13.582,-3780555.5,-3799500.0,4909.6597,3.5201576,0.87265676,2.81139,0.34067822,-0.95468813,18944.5,66,679
13.583,-3780487.5,-3799500.0,4927.3403,3.5245826,0.87265676,2.81139,0.34067822,-0.63545936,19012.5,66,679
13.584,-3780486.8,-3799500.0,4943.0303,3.5294657,0.87265676,2.81139,0.34067822,-0.59580564,19013.25,66,679
13.585,-3782926.2,-3799500.0,4944.298,3.5415204,0.87265676,2.81139,0.34067822,0.400535,16573.75,66,679
13.586,-3781614.8,-3799500.0,4950.6387,3.5460982,0.87265676,2.81139,0.34067822,-0.7154331,17885.25,66,679
13.587,-3784204.0,-3799500.0,4962.026,3.548387,0.87265676,2.81139,0.34067822,-0.954355,15296.0,66,679
13.588,-3783888.5,-3799500.0,4992.1514,3.5451827,0.87265676,2.81139,0.34067822,-0.75741875,15611.5,66,679
13.589,-3782187.5,-3799500.0,4992.502,3.564104,0.87265676,2.81139,0.34067822,-0.47817686,17312.5,66,679
13.59,-3780561.0,-3799500.0,5011.4775,3.5581532,0.87265676,2.81139,0.34067822,-1.1169674,18939.0,66,679
13.591,-3782749.2,-3799500.0,5028.7393,3.561205,0.87265676,2.81139,0.34067822,-0.9573532,16750.75,66,679
13.592,-3779715.5,-3799500.0,5007.694,3.5633411,0.87265676,2.81139,0.34067822,-1.1576205,19784.5,66,679
13.593,-3780205.0,-3799500.0,5043.389,3.5802789,0.87265676,2.81139,0.34067822,-0.9583525,19295.0,66,679
13.594,-3779792.2,-3799500.0,5055.6836,3.5909605,0.87265676,2.81139,0.34067822,-0.48017564,19707.75,66,679
13.595,-3777863.8,-3799500.0,5076.4536,3.5866878,0.8742502,2.808411,0.33914983,-1.3962094,21636.25,66,679
13.596,-3778072.5,-3799500.0,5068.342,3.6138492,0.8742502,2.808411,0.33914983,-0.9963406,21427.5,66,679
13.597,-3781237.8,-3799500.0,5084.531,3.6126287,0.8742502,2.808411,0.33914983,-0.758085,18262.25,66,679
13.598,-3783285.8,-3799500.0,5116.095,3.624073,0.8742502,2.808411,0.33914983,-0.55915,16214.25,66,679
13.599,-3783496.8,-3799500.0,5121.5474,3.6269722,0.8742502,2.808411,0.33914983,-0.7970725,16003.25,66,679
13.6,-3782335.0,-3799500.0,5123.1494,3.6326182,0.8742502,2.808411,0.33914983,-1.0756481,17165.0,66,679
13.601,-3784772.0,-3799500.0,5152.3555,3.650624,0.8742502,2.808411,0.33914983,-0.91736627,14728.0,66,679
13.602,-3784338.2,-3799500.0,5142.9863,3.6452835,0.8742502,2.808411,0.33914983,-1.0759813,15161.75,66,680
13.603,-3784075.2,-3799500.0,5178.124,3.6541338,0.8742502,2.808411,0.33914983,-1.3165687,15424.75,66,680
13.604,-3784857.2,-3799500.0,5175.204,3.6628315,0.8742502,2.808411,0.33914983,-1.0783131,14642.75,66,680
13.605,-3783454.2,-3799500.0,5186.3125,3.645436,0.8742502,2.808411,0.33914983,-1.1169674,16045.75,66,680
13.606,-3781349.5,-3799500.0,5192.534,3.6846523,0.8742502,2.808411,0.33914983,-1.1976075,18150.5,66,680
13.607,-3783356.0,-3799500.0,5203.807,3.6787012,0.8742502,2.808411,0.33914983,-0.9580194,16144.0,66,680
13.608,-3785246.2,-3799500.0,5219.6646,3.7046418,0.8742502,2.808411,0.33914983,-0.39953566,14253.75,66,680
13.609,-3784561.5,-3799500.0,5230.222,3.6945708,0.86511374,2.8090336,0.33616355,-0.4385231,14938.5,66,680
13.61,-3783088.0,-3799500.0,5251.6353,3.7070835,0.86511374,2.8090336,0.33616355,-0.55915,16412.0,66,680
13.611,-3782505.8,-3799500.0,5253.039,3.6960967,0.86511374,2.8090336,0.33616355,-0.758085,16994.25,66,680
13.612,-3781742.2,-3799500.0,5265.8857,3.7177649,0.86511374,2.8090336,0.33616355,-0.91603374,17757.75,66,680
13.613,-3782034.2,-3799500.0,5267.462,3.7191381,0.86511374,2.8090336,0.33616355,-1.23393,17465.75,66,680
13.614,-3783871.5,-3799500.0,5261.3223,3.7362285,0.86511374,2.8090336,0.33616355,-0.19960125,15628.5,66,680
13.615,-3783636.0,-3799500.0,5265.868,3.7386699,0.86511374,2.8090336,0.33616355,-0.717765,15864.0,66,680
13.616,-3781475.8,-3799500.0,5280.0337,3.7539291,0.86511374,2.8090336,0.33616355,-0.91736627,18024.25,66,680
13.617,-3782780.2,-3799500.0,5283.3813,3.7331767,0.86511374,2.8090336,0.33616355,-1.1556219,16719.75,66,680
13.618,-3786469.5,-3799500.0,5291.528,3.7609487,0.86511374,2.8090336,0.33616355,-0.5984706,13030.5,66,680
13.619,-3785859.2,-3799500.0,5312.9385,3.763695,0.86511374,2.8090336,0.33616355,-0.6784444,13640.75,66,680
13.62,-3786263.2,-3799500.0,5329.661,3.7893307,0.86511374,2.8090336,0.33616355,-0.5984706,13236.75,66,680
13.621,-3786849.0,-3799500.0,5316.5054,3.7643056,0.86511374,2.8090336,0.33616355,-0.8383919,12651.0,66,680
13.622,-3783891.0,-3799500.0,5337.4863,3.800775,0.86511374,2.8090336,0.33616355,-0.7587513,15609.0,66,681
13.623,-3785902.0,-3799500.0,5330.1997,3.7780387,0.860598,2.8069377,0.33378175,-0.63945687,13598.0,66,681
13.624,-3786662.5,-3799500.0,5344.298,3.8099308,0.860598,2.8069377,0.33378175,-1.1966082,12837.5,66,681
13.625,-3787686.5,-3799500.0,5364.822,3.7983336,0.860598,2.8069377,0.33378175,-0.31956187,11813.5,66,681
13.626,-3785739.2,-3799500.0,5370.301,3.8264108,0.860598,2.8069377,0.33378175,-0.31956187,13760.75,66,681
13.627,-3786076.2,-3799500.0,5360.5205,3.8131351,0.860598,2.8069377,0.33378175,-0.67711186,13423.75,66,681
13.628,-3786930.2,-3799500.0,5377.9756,3.8261056,0.860598,2.8069377,0.33378175,-0.47851,12569.75,66,681
13.629,-3788134.0,-3799500.0,5367.647,3.8436537,0.860598,2.8069377,0.33378175,-0.15928125,11366.0,66,681
13.63,-3784697.5,-3799500.0,5380.6562,3.8270211,0.860598,2.8069377,0.33378175,-1.2755826,14802.5,66,681
13.631,-3802671.5,-3799500.0,5354.1333,3.830378,0.860598,2.8069377,0.33378175,5.9447193,-3171.5,66,681
13.632,-3805662.2,-3799500.0,5400.3994,3.8103886,0.860598,2.8069377,0.33378175,6.422563,-6162.25,66,681
13.633,-3787249.8,-3799500.0,5377.3867,3.826716,0.860598,2.8069377,0.33378175,-0.23559062,12250.25,66,681
13.634,-3785884.2,-3799500.0,5406.7305,3.7984862,0.860598,2.8069377,0.33378175,-1.8260711,13615.75,66,681
13.635,-3788622.8,-3799500.0,5391.7905,3.8157291,0.860598,2.8069377,0.33378175,-0.63312745,10877.25,66,681
13.636,-3797660.2,-3799500.0,5401.8096,3.8065736,0.860598,2.8069377,0.33378175,2.9550312,1839.75,66,681
13.637,-3800145.5,-3799500.0,5393.567,3.8308358,0.85197735,2.8076115,0.33637473,2.6724582,-645.5,66,681
13.638,-3793809.8,-3799500.0,5409.5654,3.8215277,0.85197735,2.8076115,0.33637473,1.3165687,5690.25,66,681
13.639,-3784065.2,-3799500.0,5422.6074,3.8225958,0.85197735,2.8076115,0.33637473,-1.1882801,15434.75,66,681
13.64,-3788770.0,-3799500.0,5415.18,3.8462477,0.85197735,2.8076115,0.33637473,1.4768494,10730.0,66,681
13.641,-3789520.0,-3799500.0,5422.068,3.8253427,0.85197735,2.8076115,0.33637473,-0.27424502,9980.0,66,681
13.642,-3784866.8,-3799500.0,5414.548,3.8335826,0.85197735,2.8076115,0.33637473,-1.7087756,14633.25,66,682
13.643,-3787646.8,-3799500.0,5432.7026,3.7874997,0.85197735,2.8076115,0.33637473,0.36088124,11853.25,66,682
13.644,-3783884.0,-3799500.0,5430.364,3.8326669,0.85197735,2.8076115,0.33637473,-0.8740482,15616.0,66,682
13.645,-3789430.5,-3799500.0,5434.8975,3.8232062,0.85197735,2.8076115,0.33637473,1.2385937,10069.5,66,682
13.646,-3802137.0,-3799500.0,5459.086,3.8392284,0.85197735,2.8076115,0.33637473,4.0656695,-2637.0,66,682
13.647,-3799890.8,-3799500.0,5450.825,3.8453321,0.85197735,2.8076115,0.33637473,1.0729831,-390.75,66,682
13.648,-3796080.0,-3799500.0,5460.7764,3.8439589,0.85197735,2.8076115,0.33637473,-0.041319374,3420.0,66,682
13.649,-3792453.5,-3799500.0,5469.914,3.8248847,0.85197735,2.8076115,0.33637473,-1.0373268,7046.5,66,682
13.65,-3790574.0,-3799500.0,5468.8774,3.8459425,0.8684294,2.8156242,0.33646038,-1.9503624,8926.0,66,682
13.651,-3792695.5,-3799500.0,5480.949,3.8639483,0.8684294,2.8156242,0.33646038,-1.7111076,6804.5,66,682
13.652,-3792380.0,-3799500.0,5484.1216,3.855098,0.8684294,2.8156242,0.33646038,-0.31956187,7120.0,66,682
13.653,-3793680.0,-3799500.0,5490.0303,3.847316,0.8684294,2.8156242,0.33646038,1.4331982,5820.0,66,682
13.654,-3789189.5,-3799500.0,5485.486,3.8441114,0.8684294,2.8156242,0.33646038,-0.07964063,10310.5,66,682
13.655,-3785980.8,-3799500.0,5484.885,3.8515885,0.8684294,2.8156242,0.33646038,-0.59580564,13519.25,66,682
13.656,-3790693.0,-3799500.0,5497.119,3.85876,0.8684294,2.8156242,0.33646038,1.7937462,8807.0,66,682
13.657,-3793471.0,-3799500.0,5501.504,3.8430433,0.8684294,2.8156242,0.33646038,0.75541997,6029.0,66,682
13.658,-3788616.5,-3799500.0,5514.2695,3.8680685,0.8684294,2.8156242,0.33646038,-0.5554856,10883.5,66,682
