distances,distance_mean,minor_events,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-65449.875 -65342.25  -64488.75  -65678.625 -64203.625 -65869.25
 -66446.5   -65122.625 -66545.875 -65573.125 -66480.875 -66381.25
 -65951.375 -65867.625 -65344.75 ]",-65649.75833333333,0.0,"[1111.483  1111.4807 1114.7653 1113.7657 1119.632  1046.9935 1048.1265
 1054.5084 1055.746  1056.5557 1063.2163 1064.0575 1071.2583 1071.375
 1075.4701]",1633.2972,0.11669922,4.095093,"[0.23549089 0.23549089 0.23549089 0.23549089 0.23549089 0.23549089
 0.23549089 0.23549089 0.23549089 0.23549089 0.23549089 0.23549089
 0.23549089 0.23549089 0.23549089]",0.2526613,"[1.0337621 1.0337621 1.0337621 1.0337621 1.0337621 1.0337621 1.0337621
 1.0337621 1.0337621 1.0337621 1.0337621 1.0337621 1.0337621 1.0337621
 1.0337621]",1.1927795,"[1634050.1 1634157.8 1635011.2 1633821.4 1635296.4 1633630.8 1633053.5
 1634377.4 1632954.1 1633926.9 1633019.1 1633118.8 1633548.6 1633632.4
 1634155.2]",24507753.625,87871,0,158,429.875,83.75,522.875,439.125,1634155.2,1633053.5,1634377.4,1633630.8,1633850.1,23.278,-0.9147013,-1.1267431577046711,-1.2052723169326782,-1.1956087
"[1161091.375 1159220.5   1159943.5   1158917.125 1158526.5   1158557.875
 1156642.5   1154705.875 1154847.25  1153017.875 1152295.25  1150389.5
 1150328.    1148450.875 1149118.625]",1155070.175,0.0,"[1159.3618 1163.512  1168.3936 1173.6548 1177.9996 1178.8652 1183.117
 1196.0792 1197.7363 1201.3586 1205.3783 1234.2727 1252.6747 1252.8837
 1252.8837]",1630.5713,0.20898438,0.0,"[0.21942954 0.21942954 0.22182997 0.22182997 0.22182997 0.22182997
 0.22182997 0.22182997 0.22182997 0.22182997 0.22182997 0.22182997
 0.22182997 0.22182997 0.22182997]",0.2524654,"[1.4436643 1.4436643 1.4483751 1.4483751 1.4483751 1.4483751 1.4483751
 1.4483751 1.4483751 1.4483751 1.4483751 1.4483751 1.4483751 1.4483751
 1.4483751]",1.194383,"[1161091.4 1159220.5 1159943.5 1158917.1 1158526.5 1158557.9 1156642.5
 1154705.9 1154847.2 1153017.9 1152295.2 1150389.5 1150328.  1148450.9
 1149118.6]",17326052.625,87871,0,159,-61.5,-1877.125,667.75,2544.875,1149118.6,1156642.5,1154705.9,1158557.9,1155070.2,24.702,1.8687232,1.6435743967692058,1.8897991180419922,2.3095782
"[518798.28125 518169.09375 516973.84375 518277.1875  517117.8125
 514934.84375 514161.5     515205.03125 512744.5     513032.71875
 513148.28125 512919.03125 511728.1875  511562.6875  508918.3125 ]",514512.75416666665,0.0,"[1128.5028 1128.1223 1131.6007 1141.8647 1141.8647 1133.2035 1144.5767
 1158.01   1153.2761 1156.5983 1166.1104 1172.2511 1181.8553 1186.4603
 1184.7559]",1627.5924,4.6049805,-1.7044678,"[0.2014302  0.2014302  0.2014302  0.2014302  0.2014302  0.2014302
 0.2014302  0.2014302  0.2014302  0.2014302  0.2014302  0.2014302
 0.2014302  0.2014302  0.19538891]",0.25214392,"[1.952574 1.952574 1.952574 1.952574 1.952574 1.952574 1.952574 1.952574
 1.952574 1.952574 1.952574 1.952574 1.952574 1.952574 1.945383]",1.1991186,"[518798.28 518169.1  516973.84 518277.2  517117.8  514934.84 514161.5
 515205.03 512744.5  513032.72 513148.28 512919.03 511728.2  511562.7
 508918.3 ]",7717691.3125,87871,0,160,-1190.8438,-165.5,-2644.375,-2478.875,508918.3,514161.5,515205.03,514934.84,514512.72,25.573,1.8713881,2.3883304595947266,2.1089775562286377,2.3079126
"[-30946.    -29974.    -30458.625 -29788.125 -31048.75  -30149.125
 -29376.375 -31570.125 -30283.75  -31013.125 -30326.    -31578.75
 -31491.125 -32852.25  -31762.5  ]",-30841.241666666665,0.0,"[1202.4156 1204.1859 1208.8131 1213.9939 1218.2365 1219.9143 1219.9143
 1224.7859 1231.188  1230.7649 1236.972  1241.5238 1245.4482 1245.4482
 1248.6666]",1625.099,0.0,3.2183838,"[0.24886172 0.24886172 0.24886172 0.24886172 0.24886172 0.24886172
 0.24886172 0.24886172 0.24886172 0.24886172 0.24886172 0.24886172
 0.24886172 0.24244393 0.24244393]",0.2521182,"[1.0688843 1.0688843 1.0688843 1.0688843 1.0688843 1.0688843 1.0688843
 1.0688843 1.0688843 1.0688843 1.0688843 1.0688843 1.0688843 1.0638981
 1.0638981]",1.1983057,"[1668554.  1669526.  1669041.4 1669711.9 1668451.2 1669350.9 1670123.6
 1667929.9 1669216.2 1668486.9 1669174.  1667921.2 1668008.9 1666647.8
 1667737.5]",25029881.375,87872,0,161,87.625,-1361.125,1089.75,2450.875,1667737.5,1670123.6,1667929.9,1669350.9,1668658.6,8.435,-0.5178306,-1.222821871439616,-0.7382581233978271,-1.3962094
"[13087.75  12538.625 13330.375 13447.625 13545.875 11708.5   12016.
 13300.25  13207.875 12645.125 13360.25  14326.375 13906.    12496.75
 13348.375]",13084.383333333333,0.0,"[1168.6158 1173.6355 1172.2782 1183.8604 1184.5553 1183.2428 1183.2428
 1196.0217 1196.9291 1197.6078 1200.012  1208.2849 1210.5658 1237.2568
 1255.3794]",1622.455,26.69104,18.122559,"[0.19954212 0.19954212 0.19954212 0.19954212 0.19954212 0.19954212
 0.19693266 0.19693266 0.19693266 0.19693266 0.19693266 0.19693266
 0.19693266 0.19693266 0.19693266]",0.251784,"[1.2138996 1.2138996 1.2138996 1.2138996 1.2138996 1.2138996 1.2251015
 1.2251015 1.2251015 1.2251015 1.2251015 1.2251015 1.2251015 1.2251015
 1.2251015]",1.1984434,"[1333860.8 1333311.6 1332832.6 1332949.9 1333048.1 1331210.8 1330221.6
 1331505.9 1331413.5 1330850.8 1331565.9 1331261.2 1330840.9 1329431.6
 1329012.5]",19973317.625,87872,0,162,-420.375,-1409.25,-419.125,990.125,1329012.5,1330221.6,1331505.9,1331210.8,1331554.5,25.126,0.40020186,0.6648933092753092,0.06006360054016113,0.119294375
"[21199.125 21225.125 20436.375 20561.5   21090.375 19651.75  21428.
 19585.75  20080.625 20311.625 19568.    21124.    19635.25  21348.75
 21151.75 ]",20559.866666666665,0.0,"[1193.9325 1193.9325 1201.8809 1197.4305 1211.3658 1210.4188 1207.3372
 1220.2902 1214.5499 1226.428  1235.9036 1231.0505 1241.9917 1245.4666
 1242.6018]",1619.9755,3.4748535,-2.864746,"[0.19839406 0.19839406 0.19839406 0.19839406 0.19839406 0.19839406
 0.19839406 0.19839406 0.19839406 0.19839406 0.19839406 0.19839406
 0.19839406 0.19839406 0.19839406]",0.25145647,"[1.2494693 1.2494693 1.2494693 1.2494693 1.2494693 1.2494693 1.2494693
 1.2494693 1.2494693 1.2494693 1.2494693 1.2494693 1.2494693 1.2494693
 1.2494693]",1.1987565,"[1256237.2 1254992.5 1254203.8 1254328.9 1254857.8 1253419.1 1253924.6
 1252082.4 1252577.2 1251511.6 1250768.  1252324.  1250835.2 1251278.
 1251081. ]",18794421.375,87872,0,163,-1488.75,442.75,-197.0,-639.75,1251081.0,1253924.6,1252082.4,1253419.1,1252961.4,25.395,0.43752375,0.145841250816981,0.3302248418331146,0.0009993743
"[2245.1875 1783.5625 3519.75   1533.875   487.625   574.75    270.1875
 1453.      559.8125  333.375  -208.375  1477.5625 1245.6875 1223.125
 -110.875 ]",1092.55,0.0,"[815.4416  823.03314 825.08966 833.34717 789.6569  793.431   807.86786
 794.4233  794.4233  789.55273 803.9696  813.59344 815.07153 806.1792
 831.9635 ]",1615.0312,-8.892334,25.784302,"[0.17774406 0.17774406 0.17774406 0.17774406 0.17774406 0.17774406
 0.17774406 0.17774406 0.17774406 0.17774406 0.17774406 0.17774406
 0.17774406 0.17774406 0.17774406]",0.25100702,"[1.4601007 1.4601007 1.4601007 1.4601007 1.4601007 1.4601007 1.4601007
 1.4601007 1.4601007 1.4601007 1.4601007 1.4601007 1.4601007 1.4601007
 1.4601007]",1.20035,"[553375.5  552913.9  554001.75 552015.9  550969.6  551056.75 550103.9
 551286.7  550393.5  550167.06 549625.3  550688.8  550456.94 550434.4
 549100.4 ]",8266590.3125,87872,0,164,-231.875,-22.5625,-1334.0,-1311.4375,549100.4,550103.9,551286.7,551056.75,551106.06,27.638,-0.03965375,0.4244168996810913,0.3978700041770935,0.5168312
"[-3219.28125 -3208.34375 -2983.03125 -2809.8125  -3805.1875  -4267.4375
 -3708.15625 -4071.90625 -2806.0625  -2094.34375 -2847.8125  -4643.4375
 -2869.4375  -3936.5625  -2716.03125]",-3332.45625,0.0,"[793.6662  777.5282  789.60455 785.4258  794.63495 794.63495 791.526
 805.67633 802.613   745.9908  747.9849  757.18854 768.39856 773.06006
 771.9723 ]",1609.9705,4.661499,-1.0877686,"[0.14594406 0.14594406 0.14594406 0.14594406 0.14594406 0.14594406
 0.14594406 0.14594406 0.14594406 0.14594406 0.14594406 0.14594406
 0.14594406 0.14594406 0.14594406]",0.25037026,"[1.3906707 1.3906707 1.3906707 1.3906707 1.3906707 1.3906707 1.3906707
 1.3906707 1.3906707 1.3906707 1.3906707 1.3906707 1.3906707 1.3906707
 1.3906707]",1.2015035,"[500557.2  500568.12 500793.44 500136.78 499141.4  498679.16 499238.44
 498874.7  499310.7  500022.4  499268.94 497473.3  498417.44 497350.3
 498570.84]",7488403.15625,87872,0,165,944.125,-1067.125,1220.5312,2287.6562,498570.84,499238.44,498874.7,498679.16,499226.94,27.877,0.19793563,-0.23992125193277994,0.12845829129219055,-0.239255
"[-23194.5   -22678.75  -24226.25  -24488.25  -24004.125 -23667.75
 -24838.75  -23232.375 -25740.75  -25443.625 -24324.5   -24645.25
 -25270.5   -25057.875 -24701.   ]",-24367.616666666665,0.0,"[1569.0614 1568.8695 1568.8695 1568.8695 1575.0369 1577.3644 1577.3644
 1582.9441 1582.9441 1582.9441 1592.0544 1592.0544 1604.7391 1605.6873
 1605.6873]",1609.8119,0.9481201,0.0,"[0.22740123 0.22740123 0.22740123 0.22740123 0.22740123 0.22740123
 0.22740123 0.22740123 0.22570322 0.22570322 0.22570322 0.22570322
 0.22570322 0.22570322 0.22570322]",0.2502271,"[1.0660417 1.0660417 1.0660417 1.0660417 1.0660417 1.0660417 1.0660417
 1.0660417 1.0660391 1.0660391 1.0660391 1.0660391 1.0660391 1.0660391
 1.0660391]",1.2006875,"[1676305.5 1676821.2 1675273.8 1675011.8 1675495.9 1675832.2 1674661.2
 1676267.6 1673759.2 1674056.4 1675175.5 1674854.8 1674229.5 1674442.1
 1674799. ]",25126985.75,87874,0,166,-625.25,212.625,356.875,144.25,1674799.0,1674661.2,1676267.6,1675832.2,1675132.2,7.405,-0.95602065,-1.0086702505747478,-0.9751813411712646,-1.1163013
"[-64050.25  -62110.25  -65530.75  -64442.75  -64668.375 -63680.75
 -65059.5   -64102.875 -63065.875 -64677.875 -63570.875 -64055.625
 -63517.5   -63826.625 -62502.375]",-63924.15,0.0,"[849.89655 847.17004 847.17004 847.17004 850.5559  850.5559  859.43823
 865.96356 865.96356 865.96356 871.0678  871.0678  877.09186 883.3189
 883.3189 ]",1605.3362,6.227051,0.0,"[0.25488862 0.25488862 0.25488862 0.25488862 0.25488862 0.25488862
 0.25488862 0.25488862 0.25488862 0.25488862 0.25488862 0.25488862
 0.25488862 0.25488862 0.25488862]",0.25025502,"[1.1001151 1.1001151 1.1001151 1.1001151 1.1001151 1.1001151 1.1001151
 1.1001151 1.1001151 1.1001151 1.1001151 1.1001151 1.1001151 1.1001151
 1.1001151]",1.2000852,"[1635449.8 1637389.8 1633969.2 1635057.2 1634831.6 1635819.2 1634440.5
 1635397.1 1636434.1 1634822.1 1635929.1 1635444.4 1635982.5 1635673.4
 1636997.6]",24533637.75,87874,0,167,538.125,-309.125,1324.25,1633.375,1636997.6,1634440.5,1635397.1,1635819.2,1635575.9,11.071,-0.91603374,-1.3545568784077961,-1.153539776802063,-0.83506066
"[-67456.    -70564.125 -69756.125 -69476.375 -69102.875 -70730.
 -69666.125 -70282.875 -70277.625 -68463.75  -69911.5   -68948.25
 -68172.5   -69040.75  -68692.625]",-69369.43333333333,0.0,"[886.43695 886.43695 886.43695 895.0791  899.2633  899.2633  898.1528
 898.1528  898.1528  849.3345  849.3345  850.27075 847.9591  847.9591
 854.4291 ]",1600.9976,0.0,6.4699707,"[0.24891855 0.24891855 0.24891855 0.24891855 0.24891855 0.25089684
 0.25089684 0.25089684 0.25089684 0.25089684 0.25089684 0.25089684
 0.25089684 0.25089684 0.25089684]",0.25025493,"[1.0986753 1.0986753 1.0986753 1.0986753 1.0986753 1.099106  1.099106
 1.099106  1.099106  1.099106  1.099106  1.099106  1.099106  1.099106
 1.099106 ]",1.1994833,"[1632044.  1628935.9 1629743.9 1630023.6 1630397.1 1628770.  1629833.9
 1629217.1 1629222.4 1631036.2 1629588.5 1630551.8 1631327.5 1630459.2
 1630807.4]",24451958.5,87874,0,168,775.75,-868.25,348.125,1216.375,1630807.4,1629833.9,1629217.1,1628770.0,1630130.6,13.038,-1.075315,-1.2344853083292644,-1.7734196186065674,-1.793413
"[-49411.75  -49499.125 -49745.875 -49545.5   -48410.5   -49663.75
 -49283.5   -48609.875 -50189.125 -47732.875 -50037.875 -48697.125
 -48847.625 -48924.    -48431.625]",-49135.34166666667,0.0,"[1334.3154 1335.4585 1344.1471 1343.6083 1346.4453 1348.5193 1353.3333
 1355.9823 1358.0043 1360.9746 1364.022  1367.7671 1374.0149 1376.1387
 1378.0677]",1599.5481,2.1237793,1.9290771,"[0.24913117 0.24913117 0.24913117 0.24913117 0.24913117 0.24913117
 0.24913117 0.24913117 0.24913117 0.24913117 0.24913117 0.24913117
 0.24913117 0.24913117 0.24913117]",0.25024825,"[1.0475957 1.0475957 1.0475957 1.0475957 1.0475957 1.0475957 1.0475957
 1.0475957 1.0475957 1.0475957 1.0475957 1.0475957 1.0475957 1.0475957
 1.0475957]",1.1985846,"[1650088.2 1650000.9 1649754.1 1649954.5 1651089.5 1649836.2 1650216.5
 1650890.1 1649310.9 1651767.1 1649462.1 1650802.9 1650652.4 1650576.
 1651068.4]",24755469.875,87874,0,169,-150.5,-76.375,492.375,568.75,1651068.4,1650216.5,1650890.1,1649836.2,1650364.5,15.17,-0.9950081,-0.8892647425333658,-1.0744822025299072,-1.0743155
"[-78979.875 -79122.75  -79285.    -80195.5   -79266.125 -79968.875
 -79520.375 -78065.25  -79473.375 -79017.875 -79943.25  -78547.875
 -79423.    -78066.5   -79206.875]",-79205.5,0.0,"[954.81335 957.7126  958.6633  962.6683  966.67    969.35846 969.2199
 972.94    976.90063 977.96356 981.304   985.4964  985.37    983.01794
 941.1972 ]",1595.8424,-2.3520508,-41.82074,"[0.24165426 0.24165426 0.24165426 0.24165426 0.24165426 0.24165426
 0.24165426 0.24165426 0.24165426 0.24165426 0.24165426 0.24165426
 0.24165426 0.23907928 0.23907928]",0.25019568,"[1.0333917 1.0333917 1.0333917 1.0333917 1.0333917 1.0333917 1.0333917
 1.0333917 1.0333917 1.0333917 1.0333917 1.0333917 1.0333917 1.0281074
 1.0281074]",1.1976087,"[1620520.1 1620377.2 1620215.  1619304.5 1620233.9 1619531.1 1619979.6
 1621434.8 1620026.6 1620482.1 1619556.8 1620952.1 1620077.  1621433.5
 1620293.1]",24304417.5,87874,0,170,-875.125,1356.5,-1140.375,-2496.875,1620293.1,1619979.6,1621434.8,1619531.1,1620294.6,22.469,-1.2762487,-1.4614105224609375,-1.3047399520874023,-1.2759156
"[-56341.25  -56181.25  -57577.875 -57432.875 -57126.5   -56471.
 -56489.375 -55224.5   -55564.    -56957.125 -55183.125 -56057.375
 -56784.5   -55496.25  -55813.75 ]",-56313.38333333333,0.0,"[1000.7891  1000.7891  1000.7891  1011.32477 1011.32477 1012.86346
 1019.3217  1019.3217  1024.4465  1024.4465  1024.4465  1034.6305
 1038.6932  1038.6932  1042.7052 ]",1592.4766,0.0,4.011963,"[0.25175795 0.25175795 0.25175795 0.25175795 0.25175795 0.25175795
 0.25175795 0.25175795 0.25175795 0.25175795 0.25175795 0.25175795
 0.25175795 0.25175795 0.25175795]",0.25020483,"[1.0684391 1.0684391 1.0684391 1.0684391 1.0684391 1.0684391 1.0684391
 1.0684391 1.0684391 1.0684391 1.0684391 1.0684391 1.0684391 1.0684391
 1.0684391]",1.1968533,"[1643158.8 1643318.8 1641922.1 1642067.1 1642373.5 1643029.  1643010.6
 1644275.5 1643936.  1642542.9 1644316.9 1643442.6 1642715.5 1644003.8
 1643686.2]",24647799.25,87877,0,171,-727.125,1288.25,-317.5,-1605.75,1643686.2,1643010.6,1644275.5,1643029.0,1643186.6,11.662,-1.1163013,-1.0233317216237385,-0.975680947303772,-1.0339956
"[-32310.625 -32536.625 -32548.375 -32019.625 -33106.75  -31427.375
 -32500.125 -30797.5   -30406.625 -30509.875 -31151.375 -30278.5
 -31830.25  -31063.375 -31496.875]",-31598.925,0.0,"[1718.7911 1723.6998 1732.7847 1737.6083 1744.7921 1749.7666 1757.8347
 1758.9795 1763.4722 1766.9761 1770.8517 1782.5564 1779.413  1787.782
 1778.2288]",1593.4326,8.369019,-9.553223,"[0.2523951  0.2523951  0.2523951  0.25413424 0.25413424 0.25413424
 0.25413424 0.25413424 0.25413424 0.25413424 0.25413424 0.25413424
 0.25413424 0.25413424 0.25413424]",0.25022563,"[0.9336858 0.9336858 0.9336858 0.9345671 0.9345671 0.9345671 0.9345671
 0.9345671 0.9345671 0.9345671 0.9345671 0.9345671 0.9345671 0.9345671
 0.9345671]",1.1953274,"[1667189.4 1666963.4 1666951.6 1667480.4 1666393.2 1668072.6 1666999.9
 1668702.5 1669093.4 1668990.1 1668348.6 1669221.5 1667669.8 1668436.6
 1668003.1]",25018516.125,87877,0,172,-1551.75,766.875,-433.5,-1200.375,1668003.1,1666999.9,1668702.5,1668072.6,1667901.2,18.795,-0.6367919,-0.41219834486643475,-0.3380562365055084,-0.9176994
"[17682.125 18271.625 18682.75  19456.625 19358.5   18900.75  19234.875
 19467.875 19368.375 20679.625 21271.125 20370.125 19229.125 19421.375
 20141.25 ]",19435.741666666665,0.0,"[1781.4792 1788.4983 1786.6964 1796.5294 1795.0228 1802.215  1801.4686
 1802.9615 1810.5172 1816.1235 1820.2623 1818.3849 1829.1902 1829.8868
 1828.7369]",1594.6682,0.6966553,-1.1499023,"[0.25410828 0.25410828 0.25410828 0.25410828 0.25507742 0.25507742
 0.25507742 0.25507742 0.25507742 0.25507742 0.25507742 0.25507742
 0.25507742 0.25507742 0.25507742]",0.25025222,"[0.94277173 0.94277173 0.94277173 0.94277173 0.9504354  0.9504354
 0.9504354  0.9504354  0.9504354  0.9504354  0.9504354  0.9504354
 0.9504354  0.9504354  0.9504354 ]",1.1939,"[1626260.6 1626850.1 1626275.9 1627049.8 1626951.6 1626493.9 1625816.6
 1626049.6 1625950.1 1626275.9 1626867.4 1625966.4 1624825.4 1625017.6
 1624726.1]",24391377.0,87877,0,173,-1141.0,192.25,-291.5,-483.75,1624726.1,1625816.6,1626049.6,1626493.9,1626091.9,20.367,0.43785688,0.15950333078702292,0.1588648557662964,-0.27890876
"[-68473.5   -69631.125 -68550.25  -69854.    -69859.5   -70137.25
 -69694.625 -71058.5   -68621.25  -68964.125 -69141.875 -69262.25
 -68271.375 -67772.375 -67752.875]",-69136.325,0.0,"[902.32245 907.8938  907.8938  915.41675 915.41675 919.789   919.789
 929.394   929.394   932.4952  932.4952  940.4474  940.4474  946.34357
 946.34357]",1590.8237,5.896179,0.0,"[0.23635599 0.23635599 0.23635599 0.23635599 0.23635599 0.23635599
 0.23635599 0.23635599 0.23635599 0.23635599 0.23635599 0.23635599
 0.23635599 0.23635599 0.23635599]",0.25017232,"[1.1967739 1.1967739 1.1967739 1.1967739 1.1967739 1.1967739 1.1967739
 1.1967739 1.1967739 1.1967739 1.1967739 1.1967739 1.1967739 1.1967739
 1.1967739]",1.1939166,"[1131529.  1130371.4 1131452.2 1130148.5 1130143.  1129865.2 1130307.9
 1128944.  1131381.2 1131038.4 1130860.6 1130740.2 1131731.1 1132230.1
 1132249.6]",16962992.625,87877,0,174,990.875,499.0,19.5,-479.5,1132249.6,1130307.9,1128944.0,1129865.2,1130866.1,23.823,-0.9943419,-0.9943418502807617,-1.6018931865692139,-1.1942762
"[-58828.75  -60248.    -59434.    -58709.75  -60068.75  -60185.5
 -60397.25  -60594.125 -60597.125 -60693.75  -60562.    -59569.
 -59927.75  -58683.25  -60203.25 ]",-59913.48333333333,0.0,"[1195.7502 1195.7502 1207.8429 1207.8429 1208.0609 1208.0609 1219.6969
 1219.6969 1233.4674 1233.4674 1236.1083 1236.1083 1248.4664 1248.4664
 1246.1339]",1588.7218,0.0,-2.3325195,"[0.20125997 0.20314172 0.20314172 0.20314172 0.20314172 0.20314172
 0.20314172 0.20314172 0.20314172 0.20314172 0.20314172 0.20314172
 0.20314172 0.20314172 0.20314172]",0.24990287,"[1.054158  1.0526893 1.0526893 1.0526893 1.0526893 1.0526893 1.0526893
 1.0526893 1.0526893 1.0526893 1.0526893 1.0526893 1.0526893 1.0526893
 1.0526893]",1.1931101,"[1141173.8 1139754.5 1140568.5 1141292.8 1139933.8 1139817.  1139605.2
 1139408.4 1139405.4 1139308.8 1139440.5 1140433.5 1140074.8 1141319.2
 1139799.2]",17101335.25,87877,0,175,-358.75,1244.5,-1520.0,-2764.5,1139799.2,1139605.2,1139408.4,1139817.0,1140089.1,25.338,-1.5145043,-1.0616528987884521,-1.0636526346206665,-0.39653748
"[-44740.875 -46386.25  -45417.375 -45705.375 -48098.125 -46382.125
 -46758.75  -45585.125 -45541.375 -49562.125 -47900.875 -45844.125
 -45913.375 -47454.125 -46562.625]",-46523.50833333333,0.0,"[1291.1384 1293.4081 1296.1724 1299.0276 1304.1415 1306.0979 1310.7828
 1312.2701 1316.4518 1318.3849 1323.23   1323.7391 1324.2548 1329.2484
 1333.7751]",1587.1503,4.9936523,4.5267334,"[0.2561445  0.2561445  0.2561445  0.2561445  0.2561445  0.2561445
 0.2561445  0.2561445  0.25145653 0.25145653 0.25145653 0.25145653
 0.25145653 0.25145653 0.25145653]",0.24992593,"[1.0530509 1.0530509 1.0530509 1.0530509 1.0530509 1.0530509 1.0530509
 1.0530509 1.0565329 1.0565329 1.0565329 1.0565329 1.0565329 1.0565329
 1.0565329]",1.1923236,"[1654759.2 1653113.9 1654082.8 1653794.8 1651402.  1653118.  1652741.4
 1653915.  1653958.8 1649938.  1651599.2 1653656.  1653586.8 1652046.
 1652937.5]",24794649.25,91112,0,176,-69.25,-1540.75,891.5,2432.25,1652937.5,1652741.4,1653915.0,1653118.0,1652976.6,11.959,-1.3942106,-1.1155239741007488,-0.8869596719741821,-0.71743184
"[-23144.25  -22042.875 -22152.75  -24400.5   -23908.    -22028.375
 -22233.125 -22792.625 -23119.    -22615.625 -21372.375 -21840.75
 -21508.5   -20640.5   -22553.125]",-22423.491666666665,0.0,"[1663.8054 1671.177  1670.73   1671.7494 1678.0592 1683.5336 1683.4387
 1691.5591 1692.6636 1695.3574 1699.5608 1702.7992 1699.1396 1583.346
 1535.5917]",1587.6079,-115.7937,-47.754272,"[0.25759614 0.25759614 0.25759614 0.25759614 0.25759614 0.25759614
 0.25759614 0.25759614 0.25759614 0.25759614 0.25759614 0.25759614
 0.25759614 0.25759614 0.25759614]",0.24996924,"[0.9898016 0.9898016 0.9898016 0.9898016 0.9898016 0.9898016 0.9898016
 0.9898016 0.9898016 0.9898016 0.9898016 0.9898016 0.9898016 0.9898016
 0.9898016]",1.1911793,"[1676355.9 1677457.2 1677347.4 1675099.6 1675592.1 1677471.8 1677267.
 1676707.5 1676381.1 1676884.5 1678127.8 1677659.4 1677991.6 1678859.6
 1676947. ]",25156149.5,91112,0,177,332.25,868.0,-1912.625,-2780.625,1676947.0,1677267.0,1676707.5,1677471.8,1677076.8,14.591,-0.9167,-0.5844754378000895,-0.6583676934242249,-0.040986247
